t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2020-09-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-04","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-25","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10200","10200","10200"
"2020-08-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
