t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-10-17","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.7"
"2023-10-16","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.8"
"2023-10-16","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-10-16","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","4"
"2023-10-14","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-13","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-13","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.5"
"2023-10-12","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","5"
"2023-10-12","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.8"
"2023-10-11","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-10","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.4"
"2023-10-10","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-10-09","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-09","Ginger (Dry)","32","Kerala","135","Moovattupuzha","Kerala","595","Ernakulam","0.1"
"2023-10-09","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-10-09","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3"
"2023-10-07","Ginger (Dry)","32","Kerala","134","Aluva","Kerala","595","Ernakulam","0.1"
"2023-10-07","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-07","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.8"
"2023-10-06","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.6"
"2023-10-05","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3"
"2023-10-05","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-05","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-04","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-04","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.7"
"2023-10-03","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.5"
"2023-10-03","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-02","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3"
"2023-09-30","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.6"
"2023-09-29","Ginger (Dry)","32","Kerala","135","Moovattupuzha","Kerala","595","Ernakulam","0.1"
"2023-09-29","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.7"
"2023-09-28","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-28","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-09-27","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-09-27","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-26","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-26","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.7"
"2023-09-25","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.3"
"2023-09-25","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","4"
"2023-09-25","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-09-23","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-09-22","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","2"
"2023-09-22","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-21","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-09-21","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3"
"2023-09-21","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-09-20","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-09-20","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.4"
"2023-09-19","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.8"
"2023-09-19","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-18","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.3"
"2023-09-18","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","5"
"2023-09-15","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","2"
"2023-09-15","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-14","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-09-14","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3"
"2023-09-14","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-13","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-13","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.3"
"2023-09-12","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-09-12","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.8"
"2023-09-11","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.5"
