t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal,yield_kg_per_ha
2025-06-16,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-14,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-13,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-13,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-12,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-11,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-10,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-09,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-09,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-06,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-06,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-05,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-03,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-03,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-02,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-31,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-30,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-28,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-28,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-27,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-27,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-26,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-26,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-25,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-24,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-24,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-23,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-22,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-22,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-21,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-21,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-20,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-05-18,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,Mataa Parboiled,3700.0,3900,3900,2988.49
2025-05-18,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,IR-8,4200.0,4400,4400,2988.49
2025-05-17,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-05-17,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
